OrderID,Date,Customer,Region,Category,Product,Quantity,UnitPrice,TotalSales
4966,2025-04-27,C3966,West,Furniture,Sofa,11,33441,367851
4967,2025-04-26,C3967,East,Clothing,Jeans,1,48765,48765
4968,2025-08-19,C3968,North,Furniture,Bed,3,45905,137715
4969,2025-07-22,C3969,West,Electronics,Laptop,3,26049,78147
4970,2025-03-31,C3970,South,Furniture,Chair,3,7693,23079
4971,2025-05-02,C3971,North,Clothing,Shirt,6,3021,18126
4972,2025-08-24,C3972,East,Furniture,Chair,6,38466,230796
4973,2025-04-16,C3973,West,Clothing,T-shirt,13,7353,95589
4974,2025-03-23,C3974,North,Electronics,Headphones,11,36952,406472
4975,2025-07-13,C3975,North,Electronics,Laptop,9,9078,81702
4976,2025-07-18,C3976,West,Clothing,T-shirt,14,7678,107492
4977,2025-04-05,C3977,North,Furniture,Cupboard,9,8631,77679
4978,2025-07-29,C3978,West,Furniture,Cupboard,20,14160,283200
4979,2025-07-10,C3979,South,Clothing,Jeans,17,33215,564655
4980,2025-08-20,C3980,East,Furniture,Cupboard,1,32410,32410
4981,2025-03-21,C3981,East,Furniture,Chair,6,50555,303330
4982,2025-04-23,C3982,West,Furniture,Sofa,2,44279,88558
4983,2025-04-16,C3983,North,Electronics,Smartwatch,17,59575,1012775
4984,2025-07-26,C3984,South,Electronics,Headphones,2,5466,10932
4985,2025-03-25,C3985,East,Furniture,Cupboard,8,21183,169464
4986,2025-03-08,C3986,East,Electronics,Mobile,13,5002,65026
4987,2025-07-16,C3987,East,Clothing,Jacket,18,10705,192690
4988,2025-03-31,C3988,West,Electronics,Laptop,17,34109,579853
4989,2025-03-16,C3989,North,Clothing,Jeans,4,23548,94192
4990,2025-05-02,C3990,South,Electronics,Laptop,5,39468,197340
4991,2025-05-04,C3991,South,Clothing,Jacket,9,2171,19539
4992,2025-04-04,C3992,West,Clothing,Jeans,17,43692,742764
4993,2025-04-07,C3993,East,Electronics,Tablet,14,16161,226254
4994,2025-07-26,C3994,South,Furniture,Bed,9,40200,361800
4995,2025-07-01,C3995,South,Furniture,Chair,15,11186,167790
4996,2025-08-21,C3996,East,Clothing,Jacket,7,1744,12208
4997,2025-03-29,C3997,North,Furniture,Table,11,23271,255981
4998,2025-06-04,C3998,West,Furniture,Sofa,20,35380,707600
4999,2025-03-01,C3999,North,Furniture,Bed,20,39249,784980
5000,2025-03-26,C4000,South,Furniture,Sofa,3,37699,113097
5001,2025-05-04,C4001,North,Furniture,Sofa,8,21625,173000
5002,2025-04-09,C4002,South,Electronics,Smartwatch,18,16161,290898
5003,2025-05-25,C4003,North,Furniture,Bed,12,45625,547500
5004,2025-07-16,C4004,North,Electronics,Laptop,13,7514,97682
5005,2025-08-09,C4005,East,Furniture,Bed,10,15098,150980
5006,2025-05-17,C4006,East,Clothing,T-shirt,7,48151,337057
5007,2025-07-31,C4007,West,Furniture,Chair,14,59523,833322
5008,2025-07-19,C4008,East,Electronics,Laptop,19,18256,346864
5009,2025-03-30,C4009,West,Clothing,Dress,2,8807,17614
5010,2025-03-15,C4010,East,Furniture,Bed,12,30233,362796
5011,2025-08-15,C4011,South,Furniture,Table,15,48893,733395
5012,2025-08-04,C4012,South,Furniture,Table,18,52642,947556
5013,2025-03-30,C4013,South,Clothing,Shirt,15,40723,610845
5014,2025-07-23,C4014,North,Furniture,Cupboard,15,22507,337605
5015,2025-07-13,C4015,East,Clothing,T-shirt,4,36429,145716
5016,2025-08-21,C4016,North,Furniture,Chair,11,40552,446072
5017,2025-04-27,C4017,North,Electronics,Mobile,13,20886,271518
5018,2025-08-15,C4018,North,Clothing,T-shirt,19,11143,211717
5019,2025-08-24,C4019,South,Clothing,Shirt,8,53222,425776
5020,2025-03-08,C4020,East,Furniture,Bed,20,3964,79280
5021,2025-04-23,C4021,West,Clothing,Dress,16,58770,940320
5022,2025-03-25,C4022,East,Furniture,Table,11,12019,132209
5023,2025-07-18,C4023,North,Furniture,Sofa,12,6248,74976
5024,2025-05-14,C4024,East,Electronics,Headphones,18,27731,499158
5025,2025-03-30,C4025,North,Clothing,T-shirt,20,28154,563080
5026,2025-08-02,C4026,East,Electronics,Headphones,19,54066,1027254
5027,2025-08-19,C4027,West,Electronics,Tablet,4,16425,65700
5028,2025-08-14,C4028,West,Furniture,Sofa,18,55925,1006650
5029,2025-08-22,C4029,South,Furniture,Bed,10,34302,343020
5030,2025-06-20,C4030,North,Furniture,Cupboard,17,4393,74681
5031,2025-05-26,C4031,East,Furniture,Bed,17,14812,251804
5032,2025-03-29,C4032,West,Clothing,Jeans,7,49000,343000
5033,2025-03-10,C4033,West,Clothing,T-shirt,15,16699,250485
5034,2025-04-04,C4034,East,Clothing,Shirt,15,20087,301305
5035,2025-03-08,C4035,North,Furniture,Sofa,20,39975,799500
5036,2025-03-16,C4036,South,Furniture,Table,19,27457,521683
5037,2025-07-30,C4037,East,Clothing,Shirt,9,9346,84114
5038,2025-07-27,C4038,West,Clothing,T-shirt,4,38201,152804
5039,2025-08-09,C4039,East,Clothing,Dress,19,55023,1045437
5040,2025-05-28,C4040,South,Clothing,Shirt,8,50100,400800
5041,2025-02-28,C4041,South,Electronics,Laptop,5,54558,272790
5042,2025-03-01,C4042,South,Clothing,Dress,13,49313,641069
5043,2025-03-24,C4043,West,Furniture,Table,4,7675,30700
5044,2025-06-03,C4044,North,Clothing,Shirt,15,10972,164580
5045,2025-08-05,C4045,East,Electronics,Smartwatch,10,48091,480910
5046,2025-07-26,C4046,North,Electronics,Mobile,5,13554,67770
5047,2025-03-24,C4047,West,Electronics,Headphones,7,36962,258734
5048,2025-07-05,C4048,East,Clothing,Jeans,4,7648,30592
5049,2025-05-31,C4049,South,Clothing,Jacket,2,4000,8000
5050,2025-04-13,C4050,West,Electronics,Laptop,4,2716,10864
5051,2025-05-17,C4051,East,Furniture,Bed,8,29313,234504
5052,2025-04-16,C4052,East,Furniture,Table,3,47110,141330
5053,2025-04-04,C4053,West,Electronics,Headphones,11,16599,182589
5054,2025-05-17,C4054,South,Clothing,Shirt,1,55476,55476
5055,2025-06-25,C4055,South,Furniture,Cupboard,12,19037,228444
5056,2025-05-21,C4056,South,Clothing,Dress,8,1168,9344
5057,2025-08-28,C4057,West,Electronics,Laptop,16,58171,930736
5058,2025-03-26,C4058,West,Electronics,Laptop,14,35445,496230
5059,2025-03-25,C4059,South,Electronics,Smartwatch,1,52837,52837
5060,2025-03-13,C4060,West,Electronics,Smartwatch,9,34033,306297
5061,2025-05-27,C4061,South,Clothing,Jacket,1,58453,58453
5062,2025-04-30,C4062,West,Electronics,Headphones,18,21163,380934
5063,2025-03-06,C4063,South,Furniture,Bed,3,24464,73392
5064,2025-03-17,C4064,South,Electronics,Mobile,1,33636,33636
5065,2025-08-26,C4065,East,Clothing,Jacket,7,56125,392875
5066,2025-05-08,C4066,West,Furniture,Sofa,6,14303,85818
5067,2025-07-17,C4067,North,Furniture,Bed,3,23955,71865
5068,2025-07-04,C4068,East,Electronics,Laptop,7,6542,45794
5069,2025-03-13,C4069,South,Furniture,Table,4,5900,23600
5070,2025-07-21,C4070,West,Furniture,Bed,11,59835,658185
5071,2025-08-20,C4071,North,Clothing,Shirt,16,54893,878288
5072,2025-05-11,C4072,South,Electronics,Laptop,11,21011,231121
5073,2025-08-03,C4073,East,Electronics,Mobile,15,30604,459060
5074,2025-06-18,C4074,East,Clothing,T-shirt,19,15449,293531
5075,2025-07-17,C4075,South,Furniture,Table,15,39550,593250
5076,2025-03-17,C4076,North,Clothing,Jacket,2,48820,97640
5077,2025-07-23,C4077,West,Clothing,Shirt,18,6854,123372
5078,2025-03-05,C4078,North,Clothing,Jeans,7,56033,392231
5079,2025-03-12,C4079,West,Clothing,Jacket,8,41841,334728
5080,2025-06-06,C4080,West,Furniture,Bed,14,35669,499366
5081,2025-04-23,C4081,East,Furniture,Bed,9,58258,524322
5082,2025-06-14,C4082,North,Clothing,Jacket,19,52344,994536
5083,2025-06-30,C4083,East,Furniture,Bed,13,34713,451269
5084,2025-04-28,C4084,South,Furniture,Cupboard,7,58813,411691
5085,2025-04-20,C4085,North,Clothing,Shirt,17,55834,949178
5086,2025-06-12,C4086,West,Clothing,Shirt,19,25117,477223
5087,2025-08-08,C4087,South,Clothing,T-shirt,9,17378,156402
5088,2025-07-30,C4088,West,Clothing,Shirt,3,2011,6033
5089,2025-07-25,C4089,North,Furniture,Table,19,34582,657058
5090,2025-08-12,C4090,North,Furniture,Cupboard,19,17167,326173
5091,2025-08-05,C4091,North,Furniture,Bed,14,58587,820218
5092,2025-08-02,C4092,East,Clothing,Jeans,10,2815,28150
5093,2025-08-09,C4093,North,Furniture,Table,20,12377,247540
5094,2025-07-22,C4094,South,Clothing,T-shirt,6,56049,336294
5095,2025-06-11,C4095,North,Electronics,Mobile,1,25193,25193
5096,2025-08-29,C4096,North,Furniture,Cupboard,5,44654,223270
5097,2025-04-25,C4097,North,Clothing,T-shirt,8,34872,278976
5098,2025-06-14,C4098,South,Furniture,Cupboard,13,51702,672126
5099,2025-06-01,C4099,North,Clothing,T-shirt,15,39781,596715
5100,2025-08-16,C4100,South,Clothing,Jacket,19,28476,541044
5101,2025-05-22,C4101,West,Clothing,Jeans,3,55221,165663
5102,2025-03-23,C4102,West,Electronics,Mobile,18,43300,779400
5103,2025-04-27,C4103,West,Electronics,Laptop,8,11518,92144
5104,2025-07-31,C4104,East,Furniture,Table,20,53149,1062980
5105,2025-05-12,C4105,North,Clothing,Jacket,9,52850,475650
5106,2025-04-20,C4106,South,Electronics,Mobile,20,2856,57120
5107,2025-06-15,C4107,West,Clothing,T-shirt,4,58992,235968
5108,2025-07-31,C4108,South,Clothing,Jacket,13,42538,552994
5109,2025-06-27,C4109,West,Electronics,Mobile,19,25733,488927
5110,2025-03-02,C4110,South,Clothing,T-shirt,9,8885,79965
5111,2025-04-06,C4111,South,Clothing,Dress,6,42316,253896
5112,2025-04-23,C4112,East,Clothing,Jeans,2,17988,35976
5113,2025-05-01,C4113,East,Furniture,Table,8,6527,52216
5114,2025-08-24,C4114,South,Clothing,T-shirt,9,58892,530028
5115,2025-07-18,C4115,East,Clothing,Shirt,18,30360,546480
5116,2025-03-01,C4116,East,Furniture,Bed,8,29075,232600
5117,2025-08-22,C4117,North,Clothing,Shirt,11,35800,393800
5118,2025-06-26,C4118,East,Electronics,Mobile,20,48273,965460
5119,2025-06-21,C4119,North,Clothing,Jacket,14,13726,192164
5120,2025-03-16,C4120,East,Furniture,Chair,2,17382,34764
5121,2025-06-25,C4121,East,Clothing,T-shirt,3,58835,176505
5122,2025-05-01,C4122,West,Electronics,Mobile,6,13596,81576
5123,2025-08-28,C4123,North,Clothing,Jeans,20,18005,360100
5124,2025-05-05,C4124,South,Clothing,Dress,2,50532,101064
5125,2025-04-25,C4125,North,Furniture,Sofa,19,34888,662872
5126,2025-07-16,C4126,East,Furniture,Sofa,20,12416,248320
5127,2025-07-10,C4127,West,Clothing,T-shirt,9,21699,195291
5128,2025-03-28,C4128,East,Furniture,Chair,13,4766,61958
5129,2025-03-07,C4129,West,Electronics,Headphones,10,49989,499890
5130,2025-04-05,C4130,East,Furniture,Chair,15,20676,310140
5131,2025-05-23,C4131,North,Furniture,Chair,17,1616,27472
5132,2025-06-01,C4132,North,Furniture,Sofa,4,22202,88808
5133,2025-07-27,C4133,West,Clothing,Jacket,14,5259,73626
5134,2025-03-17,C4134,East,Clothing,T-shirt,18,26935,484830
5135,2025-08-04,C4135,North,Furniture,Sofa,20,20064,401280
5136,2025-08-28,C4136,South,Clothing,Dress,10,25613,256130
5137,2025-05-19,C4137,South,Clothing,Jeans,6,10064,60384
5138,2025-05-03,C4138,West,Furniture,Chair,17,8552,145384
5139,2025-07-29,C4139,South,Furniture,Chair,17,58829,1000093
5140,2025-05-04,C4140,South,Furniture,Chair,19,29601,562419
5141,2025-06-23,C4141,West,Furniture,Bed,16,44476,711616
5142,2025-07-16,C4142,South,Electronics,Smartwatch,1,46246,46246
5143,2025-05-23,C4143,North,Clothing,Shirt,7,18535,129745
5144,2025-03-28,C4144,West,Clothing,Shirt,12,23650,283800
5145,2025-03-31,C4145,East,Furniture,Chair,10,36373,363730
5146,2025-03-03,C4146,North,Clothing,Jeans,11,32014,352154
5147,2025-04-30,C4147,North,Electronics,Laptop,2,31823,63646
5148,2025-05-04,C4148,North,Electronics,Tablet,16,38560,616960
5149,2025-03-30,C4149,South,Electronics,Headphones,20,3959,79180
5150,2025-05-09,C4150,East,Electronics,Laptop,18,33286,599148
5151,2025-06-13,C4151,East,Clothing,Jacket,17,26818,455906
5152,2025-03-27,C4152,North,Clothing,Shirt,15,21714,325710
5153,2025-05-15,C4153,West,Furniture,Table,11,18569,204259
5154,2025-03-02,C4154,South,Clothing,T-shirt,17,9845,167365
5155,2025-06-25,C4155,East,Electronics,Smartwatch,20,51189,1023780
5156,2025-08-11,C4156,South,Electronics,Smartwatch,11,23030,253330
5157,2025-03-02,C4157,East,Electronics,Tablet,11,34780,382580
5158,2025-04-06,C4158,East,Electronics,Laptop,19,17309,328871
5159,2025-04-28,C4159,South,Electronics,Smartwatch,17,29429,500293
5160,2025-04-21,C4160,South,Electronics,Mobile,18,55789,1004202
5161,2025-05-18,C4161,North,Electronics,Smartwatch,8,23304,186432
5162,2025-07-10,C4162,East,Furniture,Sofa,18,4317,77706
5163,2025-03-31,C4163,West,Clothing,Dress,19,24056,457064
5164,2025-03-10,C4164,South,Electronics,Tablet,4,47502,190008
5165,2025-03-13,C4165,East,Clothing,T-shirt,4,27125,108500
5166,2025-06-13,C4166,South,Furniture,Chair,17,55455,942735
5167,2025-04-04,C4167,West,Clothing,Dress,12,1618,19416
5168,2025-03-31,C4168,North,Clothing,Jacket,16,33948,543168
5169,2025-03-14,C4169,West,Electronics,Laptop,14,8879,124306
5170,2025-04-26,C4170,North,Furniture,Bed,7,17020,119140
5171,2025-04-21,C4171,South,Electronics,Tablet,1,15113,15113
5172,2025-03-25,C4172,East,Electronics,Headphones,1,47806,47806
5173,2025-05-27,C4173,North,Electronics,Laptop,19,20677,392863
5174,2025-03-07,C4174,East,Clothing,T-shirt,6,16045,96270
5175,2025-06-11,C4175,North,Furniture,Bed,8,22188,177504
5176,2025-06-04,C4176,East,Electronics,Laptop,15,31257,468855
5177,2025-05-10,C4177,East,Furniture,Table,5,7334,36670
5178,2025-03-23,C4178,South,Furniture,Cupboard,18,41621,749178
5179,2025-06-09,C4179,East,Electronics,Laptop,20,35280,705600
5180,2025-08-25,C4180,West,Clothing,Dress,4,47476,189904
5181,2025-06-27,C4181,West,Furniture,Table,2,16540,33080
5182,2025-08-24,C4182,East,Clothing,Dress,18,59278,1067004
5183,2025-04-28,C4183,West,Clothing,Dress,9,40062,360558
5184,2025-03-19,C4184,East,Clothing,Jacket,1,59051,59051
5185,2025-05-06,C4185,West,Clothing,Dress,20,57330,1146600
5186,2025-07-28,C4186,West,Furniture,Chair,14,16224,227136
5187,2025-03-19,C4187,North,Furniture,Bed,11,58280,641080
5188,2025-04-05,C4188,North,Clothing,Shirt,5,15201,76005
5189,2025-03-30,C4189,East,Clothing,T-shirt,7,34918,244426
5190,2025-08-16,C4190,East,Clothing,T-shirt,18,9066,163188
5191,2025-08-10,C4191,South,Electronics,Smartwatch,4,39976,159904
5192,2025-03-20,C4192,North,Electronics,Headphones,19,9118,173242
5193,2025-07-11,C4193,South,Furniture,Sofa,10,2913,29130
5194,2025-04-09,C4194,North,Furniture,Table,12,50964,611568
5195,2025-04-15,C4195,South,Furniture,Sofa,10,54309,543090
5196,2025-03-02,C4196,South,Clothing,Jacket,11,10275,113025
5197,2025-05-25,C4197,North,Furniture,Table,4,20707,82828
5198,2025-07-26,C4198,North,Electronics,Mobile,16,21106,337696
5199,2025-03-09,C4199,West,Clothing,Dress,8,31636,253088
5200,2025-05-21,C4200,South,Clothing,Jacket,13,7653,99489
5201,2025-06-04,C4201,South,Clothing,Jacket,14,30564,427896
5202,2025-05-28,C4202,West,Furniture,Cupboard,18,52320,941760
5203,2025-03-01,C4203,West,Electronics,Headphones,6,51058,306348
5204,2025-03-23,C4204,North,Electronics,Tablet,4,34308,137232
5205,2025-07-05,C4205,East,Furniture,Cupboard,2,53441,106882
5206,2025-04-16,C4206,North,Electronics,Mobile,16,59117,945872
5207,2025-06-17,C4207,South,Clothing,Shirt,15,48389,725835
5208,2025-03-16,C4208,West,Clothing,Shirt,16,34833,557328
5209,2025-07-05,C4209,North,Furniture,Table,5,1833,9165
5210,2025-03-30,C4210,North,Furniture,Table,17,14326,243542
5211,2025-08-06,C4211,West,Electronics,Tablet,17,58592,996064
5212,2025-08-06,C4212,West,Electronics,Tablet,7,12559,87913
5213,2025-03-13,C4213,North,Electronics,Laptop,3,49045,147135
5214,2025-07-08,C4214,West,Electronics,Laptop,7,14573,102011
5215,2025-06-24,C4215,North,Clothing,Dress,9,19539,175851
5216,2025-07-22,C4216,North,Electronics,Smartwatch,18,6581,118458
5217,2025-03-04,C4217,East,Clothing,T-shirt,7,15497,108479
5218,2025-06-25,C4218,East,Furniture,Sofa,17,43133,733261
5219,2025-06-21,C4219,South,Electronics,Tablet,18,40739,733302
5220,2025-07-06,C4220,North,Clothing,T-shirt,2,18146,36292
5221,2025-05-22,C4221,South,Clothing,Jacket,10,54320,543200
5222,2025-04-30,C4222,North,Furniture,Bed,17,12856,218552
5223,2025-07-31,C4223,East,Furniture,Sofa,2,22346,44692
5224,2025-08-14,C4224,North,Electronics,Mobile,8,48497,387976
5225,2025-04-30,C4225,East,Furniture,Cupboard,19,28355,538745
5226,2025-06-03,C4226,East,Clothing,Shirt,4,39701,158804
5227,2025-03-20,C4227,South,Clothing,Dress,2,16911,33822
5228,2025-08-29,C4228,West,Furniture,Bed,12,4160,49920
5229,2025-04-23,C4229,West,Furniture,Cupboard,4,40004,160016
5230,2025-08-10,C4230,South,Electronics,Headphones,19,42641,810179
5231,2025-08-03,C4231,East,Electronics,Mobile,2,49997,99994
5232,2025-05-07,C4232,North,Clothing,Shirt,14,45942,643188
5233,2025-06-09,C4233,East,Clothing,Jeans,12,23506,282072
5234,2025-07-24,C4234,North,Electronics,Tablet,18,37332,671976
5235,2025-07-22,C4235,West,Electronics,Headphones,10,8288,82880
5236,2025-06-05,C4236,East,Furniture,Chair,12,19198,230376
5237,2025-05-10,C4237,South,Clothing,Jacket,11,37924,417164
5238,2025-08-28,C4238,East,Electronics,Mobile,17,16655,283135
5239,2025-06-28,C4239,North,Electronics,Mobile,3,50766,152298
5240,2025-08-07,C4240,North,Clothing,Shirt,1,23561,23561
5241,2025-03-29,C4241,South,Electronics,Laptop,4,33724,134896
5242,2025-04-27,C4242,South,Clothing,Dress,16,51049,816784
5243,2025-06-19,C4243,East,Clothing,T-shirt,12,23290,279480
5244,2025-07-15,C4244,South,Electronics,Laptop,1,58488,58488
5245,2025-07-15,C4245,West,Electronics,Smartwatch,9,47507,427563
5246,2025-04-29,C4246,North,Clothing,Jeans,17,15875,269875
5247,2025-03-21,C4247,East,Furniture,Table,2,5674,11348
5248,2025-03-27,C4248,East,Furniture,Sofa,4,49796,199184
5249,2025-03-27,C4249,North,Clothing,T-shirt,9,3093,27837
5250,2025-05-03,C4250,East,Clothing,Dress,5,9626,48130
5251,2025-04-12,C4251,West,Furniture,Sofa,7,3597,25179
5252,2025-03-23,C4252,North,Electronics,Laptop,16,20113,321808
5253,2025-04-08,C4253,East,Furniture,Table,4,25251,101004
5254,2025-04-23,C4254,East,Electronics,Laptop,10,28522,285220
5255,2025-06-03,C4255,East,Electronics,Tablet,9,2275,20475
5256,2025-07-21,C4256,East,Clothing,Jacket,18,27880,501840
5257,2025-05-27,C4257,West,Electronics,Headphones,7,51366,359562
5258,2025-04-19,C4258,South,Clothing,T-shirt,20,35954,719080
5259,2025-06-01,C4259,North,Furniture,Table,4,7111,28444
5260,2025-05-17,C4260,North,Electronics,Mobile,5,31561,157805
5261,2025-03-16,C4261,North,Clothing,Dress,20,45689,913780
5262,2025-03-31,C4262,West,Furniture,Bed,2,26412,52824
5263,2025-07-10,C4263,North,Electronics,Laptop,5,20509,102545
5264,2025-08-04,C4264,East,Furniture,Sofa,1,15083,15083
5265,2025-06-24,C4265,East,Clothing,T-shirt,15,52157,782355
5266,2025-03-23,C4266,West,Furniture,Sofa,3,46892,140676
5267,2025-03-15,C4267,South,Electronics,Smartwatch,19,35250,669750
5268,2025-07-23,C4268,West,Electronics,Smartwatch,4,55542,222168
5269,2025-06-11,C4269,South,Furniture,Sofa,10,12146,121460
5270,2025-06-21,C4270,West,Electronics,Smartwatch,4,59166,236664
5271,2025-05-17,C4271,North,Clothing,T-shirt,19,14525,275975
5272,2025-08-27,C4272,West,Electronics,Smartwatch,5,21637,108185
5273,2025-03-09,C4273,East,Furniture,Chair,15,13348,200220
5274,2025-04-11,C4274,West,Clothing,Dress,7,46646,326522
5275,2025-03-21,C4275,South,Furniture,Cupboard,19,53830,1022770
5276,2025-06-02,C4276,East,Clothing,Jeans,6,46541,279246
5277,2025-04-30,C4277,West,Clothing,T-shirt,15,38934,584010
5278,2025-03-20,C4278,West,Electronics,Mobile,11,53643,590073
5279,2025-03-26,C4279,East,Clothing,Dress,9,48383,435447
5280,2025-06-08,C4280,East,Clothing,Shirt,4,39836,159344
5281,2025-05-22,C4281,South,Electronics,Laptop,15,48563,728445
5282,2025-03-25,C4282,West,Clothing,T-shirt,6,13968,83808
5283,2025-05-19,C4283,West,Furniture,Table,7,45272,316904
5284,2025-07-23,C4284,North,Clothing,Jacket,2,46635,93270
5285,2025-03-12,C4285,West,Electronics,Tablet,14,6776,94864
5286,2025-03-07,C4286,South,Furniture,Sofa,3,6400,19200
5287,2025-03-24,C4287,East,Clothing,Jeans,8,35067,280536
5288,2025-07-26,C4288,West,Clothing,Jacket,5,20536,102680
5289,2025-04-25,C4289,South,Clothing,Dress,12,34398,412776
5290,2025-08-22,C4290,West,Furniture,Table,20,38815,776300
5291,2025-07-26,C4291,North,Electronics,Mobile,2,17604,35208
5292,2025-03-18,C4292,North,Furniture,Table,7,32992,230944
5293,2025-07-16,C4293,West,Electronics,Smartwatch,16,54138,866208
5294,2025-07-14,C4294,North,Clothing,Shirt,6,58279,349674
5295,2025-06-07,C4295,South,Electronics,Laptop,18,9010,162180
5296,2025-06-23,C4296,South,Electronics,Smartwatch,19,28587,543153
5297,2025-07-23,C4297,West,Furniture,Table,14,10103,141442
5298,2025-03-13,C4298,South,Furniture,Cupboard,14,51055,714770
5299,2025-04-14,C4299,East,Electronics,Smartwatch,4,7072,28288
5300,2025-03-01,C4300,North,Clothing,Jacket,6,43683,262098
5301,2025-07-18,C4301,South,Clothing,T-shirt,20,26426,528520
5302,2025-05-04,C4302,East,Furniture,Sofa,6,59848,359088
5303,2025-03-17,C4303,South,Electronics,Headphones,13,53632,697216
5304,2025-04-13,C4304,South,Clothing,Dress,6,22698,136188
5305,2025-06-05,C4305,North,Furniture,Cupboard,3,14397,43191
5306,2025-07-21,C4306,South,Clothing,Jacket,10,9473,94730
5307,2025-06-12,C4307,East,Clothing,T-shirt,3,37824,113472
5308,2025-08-22,C4308,South,Clothing,T-shirt,15,25846,387690
5309,2025-05-28,C4309,East,Furniture,Chair,11,55361,608971
5310,2025-06-06,C4310,South,Electronics,Mobile,7,59617,417319
5311,2025-05-13,C4311,East,Furniture,Chair,19,12119,230261
5312,2025-05-10,C4312,North,Electronics,Smartwatch,18,21221,381978
5313,2025-06-18,C4313,North,Furniture,Cupboard,11,10277,113047
5314,2025-07-29,C4314,South,Electronics,Headphones,20,23390,467800
5315,2025-06-24,C4315,South,Furniture,Sofa,12,43956,527472
5316,2025-04-06,C4316,North,Electronics,Headphones,6,15124,90744
5317,2025-03-06,C4317,East,Furniture,Sofa,6,57016,342096
5318,2025-08-16,C4318,East,Clothing,Jeans,17,18126,308142
5319,2025-05-27,C4319,South,Furniture,Bed,17,57422,976174
5320,2025-06-16,C4320,West,Electronics,Headphones,19,59751,1135269
5321,2025-04-19,C4321,South,Furniture,Sofa,11,19743,217173
5322,2025-03-19,C4322,South,Clothing,Jacket,18,57894,1042092
5323,2025-08-10,C4323,North,Furniture,Sofa,1,56399,56399
5324,2025-05-17,C4324,West,Electronics,Mobile,11,14270,156970
5325,2025-06-04,C4325,North,Clothing,Shirt,1,47352,47352
5326,2025-04-05,C4326,North,Electronics,Headphones,9,13020,117180
5327,2025-03-27,C4327,South,Clothing,T-shirt,7,8081,56567
5328,2025-04-02,C4328,East,Furniture,Bed,7,53335,373345
5329,2025-05-20,C4329,South,Furniture,Bed,5,27259,136295
5330,2025-03-23,C4330,East,Clothing,Jacket,13,52295,679835
5331,2025-04-27,C4331,South,Clothing,Jeans,6,15233,91398
5332,2025-04-24,C4332,North,Furniture,Chair,18,29263,526734
5333,2025-03-22,C4333,South,Clothing,Dress,9,7302,65718
5334,2025-07-02,C4334,North,Electronics,Headphones,19,30639,582141
5335,2025-06-05,C4335,West,Furniture,Sofa,19,48294,917586
5336,2025-03-15,C4336,South,Clothing,Jacket,17,6487,110279
5337,2025-08-16,C4337,South,Furniture,Table,12,18507,222084
5338,2025-05-09,C4338,South,Furniture,Bed,5,4503,22515
5339,2025-04-22,C4339,West,Furniture,Chair,2,59522,119044
5340,2025-07-31,C4340,West,Furniture,Bed,6,53531,321186
5341,2025-06-08,C4341,North,Furniture,Chair,19,41601,790419
5342,2025-08-19,C4342,West,Clothing,Jacket,17,18273,310641
5343,2025-05-05,C4343,West,Electronics,Laptop,19,15775,299725
5344,2025-04-19,C4344,South,Clothing,Dress,20,51867,1037340
5345,2025-04-11,C4345,South,Furniture,Cupboard,4,13484,53936
5346,2025-03-25,C4346,South,Furniture,Bed,11,22627,248897
5347,2025-04-11,C4347,West,Furniture,Cupboard,2,33449,66898
5348,2025-04-30,C4348,West,Clothing,Dress,15,24532,367980
5349,2025-04-17,C4349,North,Electronics,Smartwatch,3,36450,109350
5350,2025-05-29,C4350,South,Electronics,Headphones,8,30599,244792
5351,2025-06-29,C4351,North,Electronics,Headphones,1,53817,53817
5352,2025-05-08,C4352,West,Clothing,Dress,20,9440,188800
5353,2025-04-04,C4353,West,Electronics,Laptop,19,12128,230432
5354,2025-03-24,C4354,East,Clothing,Jeans,10,13847,138470
5355,2025-07-29,C4355,East,Furniture,Chair,4,46887,187548
5356,2025-05-31,C4356,East,Electronics,Laptop,11,4527,49797
5357,2025-08-20,C4357,West,Clothing,Jacket,14,14994,209916
5358,2025-04-06,C4358,North,Clothing,Shirt,15,25380,380700
5359,2025-05-11,C4359,North,Electronics,Tablet,2,13015,26030
5360,2025-06-14,C4360,East,Furniture,Sofa,1,35109,35109
5361,2025-06-21,C4361,North,Electronics,Mobile,18,24645,443610
5362,2025-06-17,C4362,South,Furniture,Cupboard,8,50338,402704
5363,2025-03-24,C4363,East,Electronics,Tablet,17,43420,738140
5364,2025-03-26,C4364,West,Clothing,Shirt,9,12183,109647
5365,2025-07-16,C4365,West,Clothing,Shirt,16,42132,674112
5366,2025-06-12,C4366,North,Electronics,Mobile,14,6971,97594
5367,2025-03-04,C4367,East,Electronics,Mobile,11,28054,308594
5368,2025-04-27,C4368,West,Furniture,Cupboard,6,44720,268320
5369,2025-04-16,C4369,North,Furniture,Chair,7,26561,185927
5370,2025-06-21,C4370,North,Electronics,Headphones,10,44014,440140
5371,2025-07-09,C4371,North,Electronics,Headphones,9,3096,27864
5372,2025-08-29,C4372,South,Clothing,Dress,18,33958,611244
5373,2025-04-09,C4373,North,Electronics,Mobile,12,23659,283908
5374,2025-03-06,C4374,West,Furniture,Table,8,4738,37904
5375,2025-05-01,C4375,South,Clothing,T-shirt,18,11534,207612
5376,2025-05-28,C4376,East,Furniture,Table,20,43848,876960
